Timestamp,User_ID,Sensitivity,Action,Status,,,
07/21/2010 17:36:17,CWG3213,Yes,Create,No,1,0,0
07/21/2010 17:38:19,CWG3213,Yes,Modify,No,1,2,0
07/21/2010 17:38:34,CWG3213,Yes,Create,No,1,0,0
07/21/2010 17:40:26,CWG3213,Yes,Modify,No,1,2,0
07/22/2010 08:05:04,CWG3213,No,Modify,No,0,2,0
07/22/2010 08:09:43,CWG3213,No,Read,No,0,1,0
07/22/2010 08:14:14,CWG3213,Yes,Modify,No,1,2,0
07/22/2010 08:44:32,CWG3213,No,Delete,No,0,3,0
07/22/2010 09:49:53,CWG3213,Yes,Modify,No,1,2,0
07/22/2010 09:50:02,CWG3213,Yes,Modify,No,1,2,0
07/22/2010 12:30:49,CWG3213,Yes,Create,No,1,0,0
07/22/2010 12:30:56,CWG3213,No,Delete,No,0,3,0
07/22/2010 12:31:32,CWG3213,No,Delete,No,0,3,0
07/22/2010 12:31:33,CWG3213,No,Delete,No,0,3,0
07/22/2010 12:31:50,CWG3213,No,Modify,No,0,2,0
07/22/2010 12:32:03,CWG3213,Yes,Modify,No,1,2,0
07/22/2010 12:32:13,CWG3213,No,Modify,No,0,2,0
07/22/2010 12:32:40,CWG3213,No,Delete,No,0,3,0
07/22/2010 12:32:45,CWG3213,No,Read,No,0,1,0
07/22/2010 12:32:51,CWG3213,Yes,Create,No,1,0,0
07/22/2010 12:33:07,CWG3213,Yes,Create,No,1,0,0
07/22/2010 13:28:27,CWG3213,No,Read,No,0,1,0
07/22/2010 13:35:30,CWG3213,Yes,Create,No,1,0,0
07/22/2010 15:15:27,CWG3213,Yes,Create,No,1,0,0
07/22/2010 15:21:36,CWG3213,No,Delete,No,0,3,0
07/22/2010 16:20:43,CWG3213,Yes,Modify,No,1,2,0
07/22/2010 16:20:44,CWG3213,Yes,Modify,No,1,2,0
07/22/2010 17:28:59,CWG3213,No,Read,No,0,1,0
07/22/2010 18:11:24,CWG3213,No,Delete,No,0,3,0
07/22/2010 18:19:29,CWG3213,No,Delete,No,0,3,0
07/22/2010 18:39:49,CWG3213,Yes,Modify,No,1,2,0
07/23/2010 09:46:39,CWG3213,No,Modify,No,0,2,0
07/23/2010 09:46:48,CWG3213,No,Delete,No,0,3,0
07/23/2010 09:48:24,CWG3213,No,Modify,No,0,2,0
07/23/2010 09:49:51,CWG3213,No,Read,No,0,1,0
07/23/2010 09:51:06,CWG3213,No,Modify,No,0,2,0
07/23/2010 10:46:48,CWG3213,Yes,Create,No,1,0,0
07/23/2010 10:51:22,CWG3213,Yes,Create,No,1,0,0
07/23/2010 10:56:50,CWG3213,No,Delete,No,0,3,0
07/23/2010 10:58:11,CWG3213,No,Modify,No,0,2,0
07/23/2010 11:00:17,CWG3213,No,Read,No,0,1,0
07/23/2010 11:05:11,CWG3213,No,Delete,No,0,3,0
07/23/2010 11:05:45,CWG3213,No,Modify,No,0,2,0
07/23/2010 17:09:26,CWG3213,No,Delete,No,0,3,0
07/23/2010 17:16:32,CWG3213,No,Modify,No,0,2,0
07/23/2010 17:27:17,CWG3213,No,Delete,No,0,3,0
07/23/2010 17:43:02,CWG3213,Yes,Modify,No,1,2,0
07/23/2010 17:50:43,CWG3213,Yes,Modify,No,1,2,0
07/23/2010 17:52:01,CWG3213,No,Read,No,0,1,0
07/23/2010 17:53:55,CWG3213,Yes,Modify,No,1,2,0
07/23/2010 18:08:32,CWG3213,Yes,Modify,No,1,2,0
07/24/2010 10:04:42,CWG3213,No,Read,No,0,1,0
07/24/2010 10:11:52,CWG3213,No,Modify,No,0,2,0
07/24/2010 10:12:56,CWG3213,No,Modify,No,0,2,0
07/24/2010 10:13:00,CWG3213,No,Modify,No,0,2,0
07/24/2010 10:14:31,CWG3213,No,Delete,No,0,3,0
07/24/2010 10:16:02,CWG3213,Yes,Modify,No,1,2,0
07/24/2010 10:18:38,CWG3213,Yes,Create,No,1,0,0
07/24/2010 10:32:06,CWG3213,No,Delete,No,0,3,0
07/24/2010 10:34:44,CWG3213,No,Modify,No,0,2,0
07/24/2010 10:44:49,CWG3213,No,Read,No,0,1,0
07/24/2010 10:45:10,CWG3213,Yes,Modify,No,1,2,0
07/24/2010 10:47:26,CWG3213,No,Delete,No,0,3,0
07/24/2010 10:48:09,CWG3213,No,Delete,No,0,3,0
07/24/2010 17:40:06,CWG3213,No,Read,No,0,1,0
07/24/2010 17:42:14,CWG3213,No,Modify,No,0,2,0
07/24/2010 17:44:11,CWG3213,No,Read,No,0,1,0
07/24/2010 17:47:50,CWG3213,No,Delete,No,0,3,0
07/24/2010 17:50:41,CWG3213,No,Modify,No,0,2,0
07/24/2010 17:53:25,CWG3213,Yes,Modify,No,1,2,0
07/24/2010 17:55:24,CWG3213,Yes,Modify,No,1,2,0
07/24/2010 18:02:30,CWG3213,No,Read,No,0,1,0
07/24/2010 18:05:31,CWG3213,No,Delete,No,0,3,0
07/24/2010 18:09:55,CWG3213,No,Read,No,0,1,0
07/24/2010 18:10:53,CWG3213,Yes,Modify,No,1,2,0
07/24/2010 18:11:57,CWG3213,Yes,Modify,No,1,2,0
07/24/2010 18:12:16,CWG3213,No,Read,No,0,1,0
07/24/2010 18:23:02,CWG3213,Yes,Create,No,1,0,0
07/25/2010 09:10:26,CWG3213,Yes,Modify,No,1,2,0
07/25/2010 09:11:15,CWG3213,No,Delete,No,0,3,0
07/25/2010 09:30:15,CWG3213,Yes,Modify,No,1,2,0
07/25/2010 09:34:42,CWG3213,No,Read,No,0,1,0
07/25/2010 09:38:05,CWG3213,No,Modify,No,0,2,0
07/25/2010 09:43:59,CWG3213,No,Delete,No,0,3,0
07/25/2010 09:47:09,CWG3213,No,Modify,No,0,2,0
07/25/2010 09:50:47,CWG3213,No,Modify,No,0,2,0
07/25/2010 11:34:57,CWG3213,No,Delete,No,0,3,0
07/25/2010 11:37:10,CWG3213,No,Delete,No,0,3,0
07/25/2010 11:58:43,CWG3213,No,Read,No,0,1,0
07/25/2010 12:26:42,CWG3213,No,Delete,No,0,3,0
07/25/2010 12:34:23,CWG3213,Yes,Create,No,1,0,0
07/25/2010 12:39:21,CWG3213,No,Read,No,0,1,0
07/25/2010 14:52:16,CWG3213,No,Read,No,0,1,0
07/25/2010 14:52:24,CWG3213,No,Delete,No,0,3,0
07/25/2010 14:52:36,CWG3213,Yes,Create,No,1,0,0
07/25/2010 14:52:50,CWG3213,No,Delete,No,0,3,0
07/25/2010 14:52:56,CWG3213,Yes,Create,No,1,0,0
07/25/2010 14:52:58,CWG3213,Yes,Create,No,1,0,0
07/25/2010 14:53:19,CWG3213,No,Delete,No,0,3,0
07/25/2010 17:14:26,CWG3213,No,Modify,No,0,2,0
07/25/2010 17:23:42,CWG3213,Yes,Modify,No,1,2,0
07/25/2010 17:34:20,CWG3213,No,Modify,No,0,2,0
07/25/2010 17:38:01,CWG3213,No,Delete,No,0,3,0
07/25/2010 18:07:39,CWG3213,No,Delete,No,0,3,0
07/25/2010 18:14:05,CWG3213,No,Read,No,0,1,0
07/26/2010 10:33:10,CWG3213,No,Modify,No,0,2,0
07/26/2010 10:34:29,CWG3213,Yes,Create,No,1,0,0
07/26/2010 10:35:55,CWG3213,No,Modify,No,0,2,0
07/26/2010 10:35:58,CWG3213,No,Read,No,0,1,0
07/26/2010 10:56:03,CWG3213,No,Modify,No,0,2,0
07/26/2010 10:57:49,CWG3213,No,Delete,No,0,3,0
07/26/2010 10:59:10,CWG3213,No,Modify,No,0,2,0
07/26/2010 11:13:20,CWG3213,No,Modify,No,0,2,0
07/26/2010 11:15:43,CWG3213,Yes,Modify,No,1,2,0
07/26/2010 11:15:59,CWG3213,No,Read,No,0,1,0
07/26/2010 11:16:04,CWG3213,No,Read,No,0,1,0
07/26/2010 11:16:07,CWG3213,No,Delete,No,0,3,0
07/26/2010 11:22:18,CWG3213,No,Modify,No,0,2,0
07/26/2010 11:23:08,CWG3213,No,Delete,No,0,3,0
07/26/2010 11:38:29,CWG3213,No,Delete,No,0,3,0
07/26/2010 11:39:03,CWG3213,Yes,Create,No,1,0,0
07/26/2010 11:47:02,CWG3213,Yes,Modify,No,1,2,0
07/26/2010 14:19:30,CWG3213,No,Modify,No,0,2,0
07/26/2010 14:21:21,CWG3213,No,Read,No,0,1,0
07/26/2010 14:22:28,CWG3213,Yes,Modify,No,1,2,0
07/26/2010 14:30:50,CWG3213,No,Delete,No,0,3,0
07/27/2010 08:29:34,CWG3213,No,Modify,No,0,2,0
07/27/2010 08:29:35,CWG3213,Yes,Create,No,1,0,0
07/27/2010 08:33:30,CWG3213,Yes,Create,No,1,0,0
07/27/2010 11:16:50,CWG3213,No,Read,No,0,1,0
07/27/2010 11:17:16,CWG3213,No,Delete,No,0,3,0
07/27/2010 11:21:25,CWG3213,Yes,Create,No,1,0,0
07/27/2010 11:26:37,CWG3213,No,Delete,No,0,3,0
07/27/2010 14:19:49,CWG3213,Yes,Modify,No,1,2,0
07/27/2010 14:34:31,CWG3213,No,Read,No,0,1,0
07/27/2010 14:38:04,CWG3213,No,Delete,No,0,3,0
07/27/2010 14:39:14,CWG3213,No,Delete,No,0,3,0
07/27/2010 15:22:00,CWG3213,No,Modify,No,0,2,0
07/27/2010 15:32:57,CWG3213,No,Modify,No,0,2,0
07/27/2010 15:36:54,CWG3213,No,Read,No,0,1,0
07/27/2010 15:41:10,CWG3213,Yes,Modify,No,1,2,0
07/27/2010 17:54:07,CWG3213,No,Read,No,0,1,0
07/27/2010 17:54:56,CWG3213,No,Delete,No,0,3,0
07/27/2010 18:04:29,CWG3213,No,Modify,No,0,2,0
07/27/2010 18:04:34,CWG3213,No,Delete,No,0,3,0
07/27/2010 18:06:33,CWG3213,Yes,Modify,No,1,2,0
07/27/2010 18:11:31,CWG3213,No,Delete,No,0,3,0
07/27/2010 18:16:03,CWG3213,Yes,Modify,No,1,2,0
07/27/2010 18:16:31,CWG3213,Yes,Modify,No,1,2,0
07/28/2010 12:27:23,CWG3213,No,Modify,No,0,2,0
07/28/2010 12:32:00,CWG3213,No,Read,No,0,1,0
07/28/2010 12:32:12,CWG3213,Yes,Create,No,1,0,0
07/28/2010 12:32:37,CWG3213,No,Read,No,0,1,0
07/28/2010 12:40:07,CWG3213,No,Modify,No,0,2,0
07/28/2010 12:41:07,CWG3213,Yes,Modify,No,1,2,0
07/28/2010 12:52:55,CWG3213,No,Read,No,0,1,0
07/28/2010 12:53:30,CWG3213,Yes,Modify,No,1,2,0
07/28/2010 12:54:44,CWG3213,No,Delete,No,0,3,0
07/28/2010 12:54:54,CWG3213,Yes,Modify,No,1,2,0
07/28/2010 12:54:58,CWG3213,No,Read,No,0,1,0
07/28/2010 12:58:50,CWG3213,No,Modify,No,0,2,0
07/28/2010 12:59:27,CWG3213,No,Modify,No,0,2,0
07/28/2010 13:00:38,CWG3213,No,Modify,No,0,2,0
07/28/2010 13:00:49,CWG3213,Yes,Create,No,1,0,0
07/28/2010 13:03:38,CWG3213,Yes,Modify,No,1,2,0
07/28/2010 18:43:28,CWG3213,No,Modify,No,0,2,0
07/28/2010 18:44:07,CWG3213,Yes,Modify,No,1,2,0
07/28/2010 18:46:45,CWG3213,No,Read,No,0,1,0
07/28/2010 18:46:48,CWG3213,No,Delete,No,0,3,0
07/28/2010 18:47:50,CWG3213,Yes,Modify,No,1,2,0
07/28/2010 18:48:16,CWG3213,Yes,Create,No,1,0,0
07/29/2010 09:28:14,CWG3213,No,Read,No,0,1,0
07/29/2010 09:43:46,CWG3213,No,Modify,No,0,2,0
07/29/2010 09:43:47,CWG3213,No,Modify,No,0,2,0
07/29/2010 09:47:17,CWG3213,No,Delete,No,0,3,0
07/29/2010 13:02:22,CWG3213,No,Modify,No,0,2,0
07/29/2010 13:02:42,CWG3213,No,Delete,No,0,3,0
07/29/2010 13:31:18,CWG3213,Yes,Modify,No,1,2,0
07/29/2010 13:32:23,CWG3213,Yes,Modify,No,1,2,0
07/29/2010 14:50:35,CWG3213,No,Modify,No,0,2,0
07/29/2010 14:50:36,CWG3213,No,Modify,No,0,2,0
07/29/2010 14:56:16,CWG3213,No,Read,No,0,1,0
07/29/2010 14:59:24,CWG3213,No,Read,No,0,1,0
07/29/2010 14:59:55,CWG3213,No,Delete,No,0,3,0
07/29/2010 15:00:23,CWG3213,No,Modify,No,0,2,0
07/29/2010 15:01:01,CWG3213,Yes,Modify,No,1,2,0
07/29/2010 15:29:22,CWG3213,Yes,Modify,No,1,2,0
07/29/2010 15:29:45,CWG3213,No,Delete,No,0,3,0
07/29/2010 15:56:09,CWG3213,Yes,Modify,No,1,2,0
07/29/2010 15:56:19,CWG3213,No,Read,No,0,1,0
07/29/2010 17:28:04,CWG3213,Yes,Modify,No,1,2,0
07/29/2010 17:28:22,CWG3213,Yes,Modify,No,1,2,0
07/29/2010 18:40:19,CWG3213,No,Modify,No,0,2,0
07/29/2010 18:40:41,CWG3213,Yes,Create,No,1,0,0
07/30/2010 09:25:55,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 09:29:17,CWG3213,No,Delete,No,0,3,0
07/30/2010 09:31:46,CWG3213,No,Delete,No,0,3,0
07/30/2010 10:38:23,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 10:49:37,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 10:50:21,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 13:16:44,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 13:37:32,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 14:06:29,CWG3213,Yes,Create,No,1,0,0
07/30/2010 14:39:29,CWG3213,No,Read,No,0,1,0
07/30/2010 14:48:37,CWG3213,No,Delete,No,0,3,0
07/30/2010 15:12:47,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 15:14:38,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 15:14:43,CWG3213,No,Read,No,0,1,0
07/30/2010 15:30:30,CWG3213,No,Delete,No,0,3,0
07/30/2010 15:44:38,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 15:46:09,CWG3213,No,Read,No,0,1,0
07/30/2010 16:50:17,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 16:51:14,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 16:51:46,CWG3213,No,Read,No,0,1,0
07/30/2010 16:54:28,CWG3213,No,Delete,No,0,3,0
07/30/2010 17:08:27,CWG3213,Yes,Modify,No,1,2,0
07/30/2010 17:12:27,CWG3213,Yes,Modify,No,1,2,0
07/31/2010 08:23:41,CWG3213,No,Modify,No,0,2,0
07/31/2010 08:29:33,CWG3213,Yes,Create,No,1,0,0
07/31/2010 08:32:14,CWG3213,No,Read,No,0,1,0
07/31/2010 08:34:55,CWG3213,No,Modify,No,0,2,0
07/31/2010 08:35:47,CWG3213,No,Modify,No,0,2,0
07/31/2010 08:40:27,CWG3213,Yes,Modify,No,1,2,0
07/31/2010 08:40:57,CWG3213,No,Delete,No,0,3,0
07/31/2010 08:47:39,CWG3213,No,Delete,No,0,3,0
07/31/2010 09:03:50,CWG3213,Yes,Modify,No,1,2,0
07/31/2010 09:04:01,CWG3213,No,Modify,No,0,2,0
07/31/2010 10:26:15,CWG3213,No,Delete,No,0,3,0
07/31/2010 10:32:58,CWG3213,No,Read,No,0,1,0
07/31/2010 10:56:27,CWG3213,No,Read,No,0,1,0
07/31/2010 11:02:04,CWG3213,No,Delete,No,0,3,0
07/31/2010 11:08:13,CWG3213,Yes,Modify,No,1,2,0
07/31/2010 11:10:40,CWG3213,Yes,Modify,No,1,2,0
07/31/2010 11:41:12,CWG3213,No,Delete,No,0,3,0
07/31/2010 12:04:02,CWG3213,Yes,Modify,No,1,2,0
07/31/2010 13:12:15,CWG3213,Yes,Create,No,1,0,0
07/31/2010 13:26:28,CWG3213,No,Read,No,0,1,0
07/31/2010 14:51:33,CWG3213,No,Read,No,0,1,0
07/31/2010 15:01:06,CWG3213,Yes,Create,No,1,0,0
07/31/2010 15:18:02,CWG3213,No,Read,No,0,1,0
07/31/2010 15:24:14,CWG3213,Yes,Modify,No,1,2,0
07/31/2010 16:05:05,CWG3213,Yes,Modify,No,1,2,0
07/31/2010 18:03:22,CWG3213,No,Modify,No,0,2,0
07/31/2010 18:08:02,CWG3213,No,Read,No,0,1,0
07/31/2010 18:12:59,CWG3213,Yes,Create,No,1,0,0
08/01/2010 08:17,CWG3213,Yes,Modify,No,1,2,0
08/01/2010 08:20,CWG3213,No,Read,No,0,1,0
08/01/2010 09:15,CWG3213,Yes,Modify,No,1,2,0
08/01/2010 09:15,CWG3213,Yes,Modify,No,1,2,0
08/01/2010 09:15,CWG3213,No,Modify,No,0,2,0
08/01/2010 09:15,CWG3213,No,Delete,No,0,3,0
08/01/2010 09:15,CWG3213,No,Modify,No,0,2,0
08/01/2010 09:16,CWG3213,No,Modify,No,0,2,0
08/01/2010 09:16,CWG3213,No,Modify,No,0,2,0
08/01/2010 09:16,CWG3213,Yes,Modify,No,1,2,0
08/01/2010 09:16,CWG3213,No,Read,No,0,1,0
08/01/2010 09:16,CWG3213,No,Delete,No,0,3,0
08/01/2010 09:16,CWG3213,No,Modify,No,0,2,0
08/01/2010 10:04,CWG3213,No,Read,No,0,1,0
08/01/2010 10:08,CWG3213,No,Read,No,0,1,0
08/01/2010 10:54,CWG3213,No,Delete,No,0,3,0
08/01/2010 10:54,CWG3213,No,Read,No,0,1,0
08/01/2010 10:56,CWG3213,Yes,Modify,No,1,2,0
08/01/2010 12:38,CWG3213,Yes,Modify,No,1,2,0
08/01/2010 12:40,CWG3213,Yes,Modify,No,1,2,0
08/01/2010 17:12,CWG3213,Yes,Create,No,1,0,0
08/01/2010 17:17,CWG3213,Yes,Modify,No,1,2,0
08/01/2010 17:19,CWG3213,Yes,Create,No,1,0,0
08/01/2010 18:28,CWG3213,No,Modify,No,0,2,0
08/01/2010 18:31,CWG3213,Yes,Create,No,1,0,0
08/02/2010 08:45,CWG3213,No,Delete,No,0,3,0
08/02/2010 08:47,CWG3213,No,Read,No,0,1,0
08/02/2010 08:47,CWG3213,Yes,Modify,No,1,2,0
08/02/2010 10:41,CWG3213,Yes,Modify,No,1,2,0
08/02/2010 10:41,CWG3213,No,Read,No,0,1,0
08/02/2010 10:41,CWG3213,No,Delete,No,0,3,0
08/02/2010 10:42,CWG3213,No,Delete,No,0,3,0
08/02/2010 10:43,CWG3213,No,Read,No,0,1,0
08/02/2010 10:45,CWG3213,Yes,Modify,No,1,2,0
08/02/2010 10:45,CWG3213,No,Delete,No,0,3,0
08/02/2010 10:45,CWG3213,No,Modify,No,0,2,0
08/02/2010 10:45,CWG3213,No,Modify,No,0,2,0
08/02/2010 10:47,CWG3213,Yes,Modify,No,1,2,0
08/02/2010 10:47,CWG3213,No,Delete,No,0,3,0
08/02/2010 10:49,CWG3213,No,Delete,No,0,3,0
08/02/2010 10:49,CWG3213,No,Modify,No,0,2,0
08/02/2010 11:44,CWG3213,No,Delete,No,0,3,0
08/02/2010 12:00,CWG3213,Yes,Modify,No,1,2,0
08/02/2010 12:13,CWG3213,No,Read,No,0,1,0
08/02/2010 12:14,CWG3213,Yes,Modify,No,1,2,0
08/02/2010 12:48,CWG3213,No,Modify,No,0,2,0
08/02/2010 12:52,CWG3213,No,Read,No,0,1,0
08/02/2010 14:21,CWG3213,No,Modify,No,0,2,0
08/02/2010 14:23,CWG3213,No,Modify,No,0,2,0
08/02/2010 17:29,CWG3213,No,Modify,No,0,2,0
08/02/2010 18:36,CWG3213,No,Delete,No,0,3,0
08/02/2010 18:37,CWG3213,Yes,Create,No,1,0,0
08/03/2010 08:59,CWG3213,No,Modify,No,0,2,0
08/03/2010 08:59,CWG3213,No,Read,No,0,1,0
08/03/2010 09:00,CWG3213,Yes,Modify,No,1,2,0
08/03/2010 10:26,CWG3213,No,Delete,No,0,3,0
08/03/2010 11:39,CWG3213,No,Modify,No,0,2,0
08/03/2010 13:04,CWG3213,Yes,Create,No,1,0,0
08/03/2010 13:05,CWG3213,Yes,Create,No,1,0,0
08/03/2010 13:30,CWG3213,Yes,Modify,No,1,2,0
08/03/2010 13:44,CWG3213,Yes,Modify,No,1,2,0
08/03/2010 14:15,CWG3213,No,Delete,No,0,3,0
08/03/2010 14:16,CWG3213,Yes,Create,No,1,0,0
08/03/2010 16:06,CWG3213,No,Modify,No,0,2,0
08/03/2010 16:44,CWG3213,Yes,Create,No,1,0,0
08/03/2010 16:46,CWG3213,Yes,Modify,No,1,2,0
08/03/2010 16:50,CWG3213,No,Delete,No,0,3,0
08/03/2010 16:50,CWG3213,No,Read,No,0,1,0
08/03/2010 16:53,CWG3213,Yes,Create,No,1,0,0
08/03/2010 16:56,CWG3213,Yes,Modify,No,1,2,0
08/03/2010 16:57,CWG3213,No,Read,No,0,1,0
08/03/2010 16:59,CWG3213,No,Read,No,0,1,0
08/03/2010 16:59,CWG3213,No,Modify,No,0,2,0
08/03/2010 17:00,CWG3213,Yes,Create,No,1,0,0
08/03/2010 17:30,CWG3213,Yes,Modify,No,1,2,0
08/04/2010 09:14,CWG3213,No,Delete,No,0,3,0
08/04/2010 09:23,CWG3213,No,Modify,No,0,2,0
08/04/2010 09:26,CWG3213,No,Read,No,0,1,0
08/04/2010 11:59,CWG3213,No,Modify,No,0,2,0
08/04/2010 12:24,CWG3213,No,Modify,No,0,2,0
08/04/2010 12:40,CWG3213,No,Read,No,0,1,0
08/04/2010 12:46,CWG3213,Yes,Modify,No,1,2,0
08/04/2010 12:49,CWG3213,Yes,Create,No,1,0,0
08/04/2010 12:51,CWG3213,No,Delete,No,0,3,0
08/04/2010 13:01,CWG3213,No,Modify,No,0,2,0
08/04/2010 13:02,CWG3213,No,Read,No,0,1,0
08/04/2010 13:07,CWG3213,No,Modify,No,0,2,0
08/04/2010 13:08,CWG3213,Yes,Modify,No,1,2,0
08/04/2010 13:09,CWG3213,No,Delete,No,0,3,0
08/04/2010 13:13,CWG3213,Yes,Modify,No,1,2,0
08/04/2010 15:49,CWG3213,No,Read,No,0,1,0
08/04/2010 16:14,CWG3213,Yes,Modify,No,1,2,0
08/04/2010 17:38,CWG3213,Yes,Modify,No,1,2,0
08/04/2010 18:22,CWG3213,No,Modify,No,0,2,0
08/04/2010 18:23,CWG3213,Yes,Modify,No,1,2,0
08/04/2010 18:29,CWG3213,No,Modify,No,0,2,0
08/05/2010 08:20,CWG3213,No,Delete,No,0,3,0
08/05/2010 08:28,CWG3213,No,Read,No,0,1,0
08/05/2010 08:28,CWG3213,No,Modify,No,0,2,0
08/05/2010 09:24,CWG3213,No,Delete,No,0,3,0
08/05/2010 09:27,CWG3213,No,Delete,No,0,3,0
08/05/2010 09:44,CWG3213,Yes,Create,No,1,0,0
08/05/2010 10:08,CWG3213,No,Modify,No,0,2,0
08/05/2010 11:18,CWG3213,Yes,Modify,No,1,2,0
08/05/2010 11:23,CWG3213,No,Modify,No,0,2,0
08/05/2010 11:24,CWG3213,Yes,Create,No,1,0,0
08/05/2010 11:25,CWG3213,Yes,Create,No,1,0,0
08/05/2010 11:26,CWG3213,Yes,Modify,No,1,2,0
08/05/2010 11:26,CWG3213,Yes,Modify,No,1,2,0
08/05/2010 11:27,CWG3213,No,Read,No,0,1,0
08/05/2010 11:29,CWG3213,Yes,Modify,No,1,2,0
08/05/2010 11:31,CWG3213,No,Delete,No,0,3,0
08/05/2010 11:31,CWG3213,Yes,Create,No,1,0,0
08/05/2010 11:32,CWG3213,No,Delete,No,0,3,0
08/05/2010 13:43,CWG3213,Yes,Modify,No,1,2,0
08/05/2010 13:44,CWG3213,No,Read,No,0,1,0
08/05/2010 13:46,CWG3213,No,Delete,No,0,3,0
08/05/2010 15:05,CWG3213,No,Read,No,0,1,0
08/05/2010 15:08,CWG3213,Yes,Modify,No,1,2,0
08/05/2010 15:09,CWG3213,No,Modify,No,0,2,0
08/05/2010 17:25,CWG3213,No,Read,No,0,1,0
08/05/2010 17:28,CWG3213,No,Modify,No,0,2,0
08/06/2010 09:48,CWG3213,No,Modify,No,0,2,0
08/06/2010 09:51,CWG3213,No,Delete,No,0,3,0
08/06/2010 09:52,CWG3213,Yes,Create,No,1,0,0
08/06/2010 09:53,CWG3213,Yes,Create,No,1,0,0
08/06/2010 10:43,CWG3213,No,Delete,No,0,3,0
08/06/2010 10:49,CWG3213,Yes,Modify,No,1,2,0
08/06/2010 11:26,CWG3213,No,Read,No,0,1,0
08/06/2010 11:27,CWG3213,No,Modify,No,0,2,0
08/06/2010 11:28,CWG3213,No,Modify,No,0,2,0
08/06/2010 11:30,CWG3213,No,Delete,No,0,3,0
08/06/2010 11:32,CWG3213,No,Read,No,0,1,0
08/06/2010 11:32,CWG3213,No,Delete,No,0,3,0
08/06/2010 11:34,CWG3213,Yes,Create,No,1,0,0
08/06/2010 11:36,CWG3213,Yes,Modify,No,1,2,0
08/06/2010 11:37,CWG3213,Yes,Modify,No,1,2,0
08/06/2010 11:41,CWG3213,No,Modify,No,0,2,0
08/06/2010 11:42,CWG3213,Yes,Modify,No,1,2,0
08/06/2010 14:03,CWG3213,No,Read,No,0,1,0
08/06/2010 15:49,CWG3213,Yes,Create,No,1,0,0
08/06/2010 15:52,CWG3213,Yes,Modify,No,1,2,0
08/06/2010 15:54,CWG3213,No,Modify,No,0,2,0
08/06/2010 16:19,CWG3213,No,Read,No,0,1,0
08/06/2010 16:19,CWG3213,No,Delete,No,0,3,0
08/06/2010 16:56,CWG3213,No,Modify,No,0,2,0
08/06/2010 17:11,CWG3213,No,Delete,No,0,3,0
08/06/2010 17:15,CWG3213,No,Read,No,0,1,0
08/06/2010 18:19,CWG3213,No,Modify,No,0,2,0
08/07/2010 10:13,CWG3213,No,Delete,No,0,3,0
08/07/2010 10:16,CWG3213,Yes,Create,No,1,0,0
08/07/2010 10:17,CWG3213,Yes,Modify,No,1,2,0
08/07/2010 11:28,CWG3213,Yes,Create,No,1,0,0
08/07/2010 11:30,CWG3213,Yes,Modify,No,1,2,0
08/07/2010 11:32,CWG3213,No,Read,No,0,1,0
08/07/2010 11:42,CWG3213,No,Modify,No,0,2,0
08/07/2010 12:45,CWG3213,Yes,Create,No,1,0,0
08/07/2010 12:49,CWG3213,Yes,Modify,No,1,2,0
08/07/2010 12:49,CWG3213,No,Modify,No,0,2,0
08/07/2010 12:54,CWG3213,No,Delete,No,0,3,0
08/07/2010 14:23,CWG3213,No,Modify,No,0,2,0
08/07/2010 14:51,CWG3213,No,Modify,No,0,2,0
08/07/2010 14:56,CWG3213,No,Modify,No,0,2,0
08/07/2010 15:14,CWG3213,Yes,Modify,No,1,2,0
08/07/2010 17:19,CWG3213,No,Read,No,0,1,0
08/07/2010 17:22,CWG3213,No,Modify,No,0,2,0
08/07/2010 17:25,CWG3213,No,Delete,No,0,3,0
08/07/2010 17:33,CWG3213,No,Modify,No,0,2,0
08/07/2010 17:37,CWG3213,No,Delete,No,0,3,0
08/08/2010 10:30,CWG3213,No,Delete,No,0,3,0
08/08/2010 10:34,CWG3213,Yes,Modify,No,1,2,0
08/08/2010 10:37,CWG3213,No,Delete,No,0,3,0
08/08/2010 10:41,CWG3213,Yes,Modify,No,1,2,0
08/08/2010 10:42,CWG3213,No,Modify,No,0,2,0
08/08/2010 10:57,CWG3213,No,Modify,No,0,2,0
08/08/2010 11:04,CWG3213,No,Modify,No,0,2,0
08/08/2010 11:04,CWG3213,Yes,Create,No,1,0,0
08/08/2010 13:42,CWG3213,No,Delete,No,0,3,0
08/08/2010 13:44,CWG3213,No,Modify,No,0,2,0
08/08/2010 13:44,CWG3213,No,Delete,No,0,3,0
08/08/2010 13:45,CWG3213,No,Read,No,0,1,0
08/08/2010 13:47,CWG3213,No,Modify,No,0,2,0
08/08/2010 13:50,CWG3213,Yes,Modify,No,1,2,0
